Date,New Cases Reported,Total Active Cases,Recovered Cases,Deaths,Hospitalized Cases,ICU Cases,Tested Cases,Positivity Rate (%),Cases (1-day lag),Cases (7-day lag),Cases (14-day lag),Moving Avg (7 days),Moving Avg (14 days),Growth Rate (%),Day of the Week,Month,Holiday/Event Indicator,Temperature (°C),Humidity (%),Rainfall (mm),Air Quality Index (AQI),Mobility Index
2024-08-23,693,4866,494,17,89,16,4851,14.285714285714285,717.60717504679,574.3891949600395,570.5059056451646,645.9981850034147,572.447550302602,-3.429059226614548,4,8,0,32.62882082826623,69.2819814806385,7.848618229588801,184,0.7450222319866633
2024-08-24,381,2701,323,4,48,7,2286,16.666666666666664,412.60251095968556,306.5496525458052,369.5966379521418,359.5760817527454,338.0731452489735,-7.6593113517851,5,8,0,44.54208466103147,34.12485449632303,5.477846943833194,205,0.8592601326830265
2024-08-25,552,3873,467,13,78,13,4416,12.5,504.97426085752323,575.2905733625405,557.560827839246,540.1324171100318,566.4257006008933,9.312502198155585,6,8,0,39.80322737522926,55.228018846351404,5.4960626853075665,215,0.8665874784637322
2024-08-26,508,2735,363,14,65,7,4064,12.5,503.73505670549514,425.11375545692573,524.2699241154204,464.42440608121046,474.6918397861731,0.8466639829275029,0,8,0,37.83263817654709,58.151692439620305,3.7325981446275893,76,0.7971536499171483
2024-08-27,539,4516,453,11,70,10,4312,12.5,485.31759621325966,468.7320091971442,415.1591577965761,477.0248027052019,441.94558349686014,11.061293512867202,1,8,0,33.98169490021893,54.49032603047378,2.1308500868480817,228,0.7582568584993368
2024-08-28,478,3794,401,11,67,6,3824,12.5,519.7071385279038,486.0285023189233,604.0920534389783,502.86782042341355,545.0602778789507,-8.025123273473081,2,8,0,29.409673869466083,59.02903641456413,6.172490208487257,209,0.7202768141377127
2024-08-29,527,4406,471,6,53,9,3689,14.285714285714285,568.1120104840377,439.37071712007264,624.1332626017737,503.74136380205516,531.7519898609232,-7.236602945431447,3,8,0,42.226392516301814,62.69009245467285,5.12726394261776,204,0.6678440596783568
2024-08-30,501,4041,414,7,85,10,2505,20.0,532.90063056143,410.8237227949509,624.7033007735902,471.8621766781905,517.7635117842706,-5.986224960518731,4,8,0,25.59008110290412,44.23884129953578,0.15813196232962068,92,0.7089190897421499
2024-08-31,491,3062,349,9,85,18,3437,14.285714285714285,500.30967568135895,465.90015695447306,441.81207323387036,483.10491631791604,453.85611509417174,-1.8607826579968387,5,8,0,42.69928616361176,45.33136958568805,4.935009921544083,112,0.7082136345580811
2024-09-01,359,2902,304,8,54,6,2154,16.666666666666664,353.79418769561534,316.8128193700825,423.55942175803114,335.30350353284894,370.1861205640568,1.471423919734785,6,9,0,31.672135780580863,64.60773389591245,9.15257184917823,86,0.8489650151059827
2024-09-02,520,4332,445,9,84,12,4160,12.5,554.6988859509718,519.8818081323018,530.927957434867,537.2903470416368,525.4048827835844,-6.2554454010637235,0,9,0,27.887752642673345,61.35949434757421,4.193896116669716,112,0.6891911090184204
2024-09-03,452,2309,343,9,47,9,3616,12.5,425.78665319627186,412.4116851136899,509.7547541313082,419.09916915498087,461.08321962249903,6.156451031743535,1,9,0,25.229849465962307,46.351090449165284,9.240268704257328,134,0.6040046459464375
2024-09-04,322,1868,229,4,53,14,2898,11.11111111111111,343.0258330086071,315.0707172619076,381.08916370176536,329.0482751352573,348.0799404818365,-6.129518824921714,2,9,0,25.159288094909023,66.9824422150722,4.433065095171753,283,0.6125013883020821
2024-09-05,285,1929,246,7,37,10,2565,11.11111111111111,275.12432489571233,268.40444416240825,285.96344023515496,271.7643845290603,277.1839421987816,3.58953179004841,3,9,0,43.82241625067347,65.05277732569246,1.025679625835898,186,0.6774932927643513
2024-09-06,553,2979,478,9,84,21,2765,20.0,535.8328250600348,544.5597780580543,524.6364303062117,540.1963015590445,534.598104182133,3.203830399535862,4,9,0,25.26502067007821,41.83771555434626,4.591892337325618,136,0.716684303803687
2024-09-07,555,3412,401,7,55,13,4440,12.5,556.6576018403719,479.8225418342952,416.32359439105966,518.2400718373335,448.07306811267745,-0.29777763474200974,5,9,1,25.38257932874574,36.62992707860883,8.908555349831467,255,1.039261184685638
2024-09-08,408,2287,337,8,45,6,2856,14.285714285714285,387.22074883596287,335.8218883855392,381.3248463623872,361.521318610751,358.57336737396315,5.3662545786873075,6,9,0,29.68406741852668,38.78215692919208,9.598628027134552,121,0.823840863458431
2024-09-09,496,4349,433,11,70,17,4464,11.11111111111111,496.0111850060014,478.5324860547658,606.2688251617687,487.2718355303836,542.4006556082672,-0.0022549906815691897,0,9,0,37.628378424367526,51.30016265663927,1.1539464217891737,226,0.6960588517582712
2024-09-10,522,3903,462,9,103,20,4698,11.11111111111111,510.7101185608299,604.616893566801,429.39189128055745,557.6635060638155,517.0043924236792,2.2106241934239947,1,9,0,35.15610127917558,46.77086644664088,0.18124041045729733,66,0.7323407690962693
2024-09-11,541,3808,474,7,92,25,4328,12.5,562.3452003416273,595.6709268371453,529.6569335983892,579.0080635893863,562.6639302177673,-3.7957468701893466,2,9,0,42.48341364314052,38.137459005443645,1.2738641600033929,167,0.6438252129341602
2024-09-12,586,5249,463,8,108,29,4102,14.285714285714285,528.9666924780012,564.8428770222249,637.9574203053403,546.9047847501131,601.4001486637826,10.782022447353008,3,9,0,25.310166612531845,41.23527860744975,2.0795635928938996,185,0.6225686374367243
2024-09-13,472,3638,421,5,77,8,2832,16.666666666666664,473.261959045232,564.3643119472232,395.9745170653018,518.8131354962276,480.1694145062625,-0.2666512744396159,4,9,0,43.850918793538106,31.71350220476453,4.463868902631948,52,0.719286790925132
2024-09-14,594,4011,460,6,81,15,4752,12.5,539.9839303405543,558.3469176322425,746.998386566198,549.1654239863983,652.6726520992202,10.003273546562612,5,9,0,32.58453074360898,63.2547082488788,8.42325504749934,186,0.7969379033872614
2024-09-15,526,2804,448,11,93,23,3156,16.666666666666664,553.1943978724044,423.877785667863,433.60566980705795,488.5360917701337,428.74172773746045,-4.915884538418049,6,9,0,39.26471736166674,45.46480690535337,6.624839469416082,176,0.705373530808987
2024-09-16,651,6153,553,18,114,25,3906,16.666666666666664,701.6644556969893,671.5212788749093,702.7120512826681,686.5928672859493,687.1166650787886,-7.220610262588038,0,9,0,28.12953432007201,48.95684880464411,7.16397111958099,103,0.6760963770986071
2024-09-17,636,3769,521,17,118,28,4452,14.285714285714285,596.3034724397091,528.3815926904945,710.8531849846323,562.3425325651018,619.6173888375633,6.657101525482813,1,9,0,32.65597528872776,62.873237863414374,6.595107686407702,273,0.621225117098199
2024-09-18,323,2311,261,6,52,12,2907,11.11111111111111,311.6634622913271,293.22093260816166,263.1015721868845,302.4421974497444,278.16125239752307,3.6374291761143547,2,9,0,38.89281917787456,38.748624519917094,5.953032659274891,71,0.7062713663505391
2024-09-19,484,4799,414,12,84,10,2420,20.0,480.5142447257564,438.3112421521526,459.38597836580533,459.4127434389545,448.84861025897897,0.7254218397277772,3,9,0,42.76928219845841,62.97307567517077,6.300398784799822,95,0.6791555359320861
2024-09-20,630,5250,481,17,118,19,5670,11.11111111111111,621.9888694399287,672.0265212655421,476.6557671380144,647.0076953527355,574.3411442017782,1.2879861607949497,4,9,0,39.96009472742807,62.50854479572248,7.068378557805412,87,0.7226303822206036
2024-09-21,616,5564,536,18,76,8,5544,11.11111111111111,593.5904678585077,729.6296800309847,760.7763357789349,661.6100739447462,745.2030079049598,3.775251348347789,5,9,0,41.98358011003408,46.24047206824443,0.13698550408914545,97,0.8611204437540476
2024-09-22,418,2742,293,4,80,19,3344,12.5,379.4552181950889,474.366401773285,447.97717096910486,426.9108099841869,461.1717863711949,10.157926405190224,6,9,0,36.2679070142528,54.984561924581264,8.644332468683642,187,0.7599337367682981
2024-09-23,433,3546,366,10,49,10,3031,14.285714285714285,464.9043742357237,412.06491043066205,399.612048162721,438.4846423331929,405.8384792966915,-6.862567014597934,0,9,0,37.37054117436371,55.32290613998052,4.692852273257904,198,0.7924204208330056
2024-09-24,483,4784,400,12,82,17,3381,14.285714285714285,526.3927869612742,547.3031234411054,443.13259729406724,536.8479552011897,495.21786036758635,-8.243423549127488,1,9,0,42.27282842593232,34.402531368044606,9.250471753430144,221,0.7071269001175149
2024-09-25,696,5906,577,10,80,18,5568,12.5,684.0047831726548,613.6399700724388,504.88213561534747,648.8223766225468,559.2610528438931,1.7536744073202462,2,9,0,36.59452314194449,48.11644281070443,9.48744395149711,227,0.7236581597509576
2024-09-26,500,2547,427,11,84,22,4000,12.5,546.0920146928825,507.18701577042367,496.54868979797163,526.639515231653,501.8678527841977,-8.440338524049691,3,9,0,33.0377439978146,36.14764171376818,5.726072328820225,279,0.7361344746451475
2024-09-27,435,3785,312,9,74,8,2610,16.666666666666664,398.8571878944597,453.59137026398423,534.4339544719506,426.22427907922196,494.01266236796744,9.061592269738398,4,9,0,42.65829633037444,56.3618164052893,2.1123183147293103,94,0.733346305971518
2024-09-28,521,5147,435,9,93,25,2605,20.0,572.8121891699554,423.05741951064545,645.2165696462454,497.93480434030045,534.1369945784454,-9.045231604626796,5,9,0,37.45261067197316,68.93530476659285,4.650095175264276,144,0.8021941486090124
2024-09-29,455,3065,358,8,75,20,4095,11.11111111111111,417.24441723690046,434.17876183742663,337.89252470901255,425.71158953716355,386.0356432732196,9.048792794670973,6,9,0,29.215862031000572,39.174631081506895,4.691072110475787,151,0.7857528582229367
2024-09-30,532,5166,380,9,81,24,2660,20.0,581.7698199046815,519.176775528883,461.25521934672,550.4732977167823,490.21599743780155,-8.55489889675541,0,9,0,40.96586394418374,43.05015672164587,2.9938337370534827,143,0.6107563928354756
2024-10-01,358,2331,320,4,67,17,2148,16.666666666666664,381.57889916340434,387.5959364226466,383.1785995025731,384.58741779302545,385.3872679626098,-6.179298492421904,1,10,0,28.119617273978662,49.13984465023847,0.0,59,0.6044171690602359
2024-10-02,370,2785,269,8,47,9,1850,20.0,365.68924038119036,441.6667058866962,346.84716791338195,403.6779731339433,394.2569369000391,1.178804061698986,2,10,1,39.30372909560482,41.276761716189164,0.0,275,1.0073883583598293
2024-10-03,673,5297,560,17,125,20,6057,11.11111111111111,738.8801222278967,777.8585985329811,621.0984806477234,758.3693603804388,699.4785395903523,-8.916212555461996,3,10,0,28.903330344373007,49.57570149626355,0.0,257,0.6667321781267386
2024-10-04,467,3866,379,11,77,9,2802,16.666666666666664,431.80992257190474,504.0855207890668,443.503932012898,467.94772168048576,473.7947264009824,8.149436960248508,4,10,0,35.27701469153196,66.13192057502843,0.0,158,0.6775390309678013
2024-10-05,690,5139,571,10,107,18,4830,14.285714285714285,640.4888489854947,709.5621670476954,559.701927128696,675.025508016595,634.6320470881957,7.730212804317947,5,10,0,30.572861262300727,38.74839201294333,0.0,286,0.7276736401776379
2024-10-06,662,4655,582,14,104,22,3310,20.0,699.8191469072565,596.5410279753767,836.3290781283945,648.1800874413166,716.4350530518856,-5.404131492313751,6,10,0,42.879704100939215,43.499213026995925,0.0,108,0.8476336541073688
2024-10-07,540,3172,450,7,65,17,4320,12.5,486.07056620222033,620.0645113711117,634.8007194797597,553.0675387866661,627.4326154254356,11.094980348047521,0,10,0,37.54657870181356,60.01063055755369,0.0,231,0.7713928829552479
2024-10-08,546,3454,442,7,70,10,3822,14.285714285714285,495.77445580033583,500.4550635070446,450.1904107009884,498.1147596536902,475.3227371040165,10.130724488131273,1,10,0,29.762933073313924,66.33738207517501,0.0,216,0.7877429270748071
2024-10-09,586,5158,470,14,113,19,3516,16.666666666666664,547.4070201802227,475.94068807082033,482.08404775843843,511.67385412552153,479.0123679146294,7.050143384546166,2,10,0,31.808231122285193,50.42323029838239,0.0,165,0.6984724607039252
2024-10-10,651,5435,516,16,73,16,3255,20.0,696.9582557920431,762.5510648676944,844.893173511039,729.7546603298688,803.7221191893667,-6.594118860076471,3,10,0,40.92014804854567,60.14936281712018,0.0,257,0.7401731398250857
2024-10-11,443,3562,335,5,61,15,3101,14.285714285714285,465.2181909200995,376.63617179280953,515.5026433469781,420.9271813564545,446.06940756989377,-4.775864605843724,4,10,1,29.73866649813297,57.09572519555491,0.0,134,1.1566653370307618
2024-10-12,532,4881,471,9,70,17,3724,14.285714285714285,534.6318718471764,590.5719342304772,447.22865152367547,562.6019030388268,518.9002928770763,-0.4922773941783843,5,10,0,31.901674910264674,31.204154888452756,0.0,164,0.7836582222186972
2024-10-13,620,5125,457,9,100,21,4960,12.5,649.6443050164822,564.8112405717886,538.761167663295,607.2277727941355,551.7862041175418,-4.563159376226676,6,10,0,44.26720640892076,30.41137983742768,0.0,81,0.7618825589740889
2024-10-14,670,5169,515,12,120,18,4690,14.285714285714285,716.8375848753788,559.849243581501,867.6618214957256,638.3434142284399,713.7555325386134,-6.53391868166642,0,10,0,35.82005797855325,69.39382975868375,0.0,265,0.787344911170698
2024-10-15,564,2994,405,7,89,11,5076,11.11111111111111,557.9893986747611,564.3424518549975,478.2692755885496,561.1659252648793,521.3058637217736,1.0771891615708513,1,10,0,34.41920504869467,56.47654530548046,0.0,75,0.7031353102154146
2024-10-16,480,3954,362,6,62,7,3360,14.285714285714285,437.33813008132427,385.3205687461727,397.1848158322962,411.32934941374845,391.25269228923446,9.754893750229973,2,10,0,38.27047187826905,46.44789955530183,0.0,211,0.6994507773181756
2024-10-17,461,4050,349,7,51,9,2766,16.666666666666664,431.9231125674275,431.88464528724677,441.6262776310987,431.90387892733713,436.7554614591727,6.7319591349799115,3,10,0,41.61898342110137,34.79564373890848,0.0,239,0.6356832193126991
2024-10-18,595,4420,430,14,116,14,2975,20.0,555.0642579603866,503.74677174425585,611.6703584997505,529.4055148523212,557.7085651220032,7.1947961820419515,4,10,0,43.04826066572207,43.75830746230742,0.0,96,0.6216310029146713
2024-10-19,504,2786,440,10,85,15,3024,16.666666666666664,486.54090635046396,405.3795144608556,602.7490448354988,445.9602104056598,504.0642796481772,3.588412283870732,5,10,0,41.01961400806729,34.178180724006054,0.0,286,0.8684213724967024
2024-10-20,474,2549,366,5,75,10,3318,14.285714285714285,482.9915315767811,519.289121984423,341.0269160558199,501.14032678060204,430.15801902012146,-1.8616333804916212,6,10,0,38.174352774540445,51.29167503805817,0.0,125,0.8228266352375037
2024-10-21,529,4623,429,7,75,19,3174,16.666666666666664,521.7245434239469,496.7349770883905,386.2809398600727,509.2297602561687,441.5079584742316,1.3945014984930768,0,10,0,26.055305157192052,57.68045023786619,0.0,232,0.6651649168038898
2024-10-22,537,3271,482,11,61,14,3222,16.666666666666664,571.7495091381094,605.8855353327042,529.7022982750377,588.8175222354068,567.793916803871,-6.077750585303158,1,10,0,32.01638218670031,44.50239186236378,0.0,224,0.6383472434780533
2024-10-23,508,2936,440,8,97,20,4572,11.11111111111111,515.7695996558679,561.2147499304486,593.8029214318171,538.4921747931583,577.508835681133,-1.506408997554703,2,10,0,30.515148088825626,38.1698703564867,0.0,109,0.7110994560339263
2024-10-24,436,2438,386,10,66,7,3924,11.11111111111111,419.5891463425431,392.36026513067304,476.32829636124336,405.97470573660803,434.3442807459582,3.911172107407058,3,10,0,37.38478064107163,43.28439133232499,0.0,298,0.7167838578522271
2024-10-25,465,3296,336,10,90,20,2325,20.0,478.78593845653506,415.0552978398158,515.5974906943363,446.92061814817544,465.32639426707607,-2.8793532452053356,4,10,0,43.80366382504165,31.87143379887074,0.0,201,0.6413987202490117
2024-10-26,517,4166,400,7,57,9,4653,11.11111111111111,520.2737498572476,524.8135109045166,448.16646957358375,522.5436303808822,486.4899902390502,-0.6292360239481318,5,10,0,29.33912491727759,41.520213836961645,0.0,89,0.8702811495782948
2024-10-27,531,2766,416,7,99,20,3717,14.285714285714285,505.7608230721364,491.2918508114124,638.2084191109054,498.5263369417744,564.7501349611589,4.990338471563214,6,10,0,26.004288633809104,48.58452675235883,0.0,152,0.7168528732311702
2024-10-28,466,3810,384,8,81,16,4194,11.11111111111111,492.1858320916614,447.02966079377336,450.3155115166473,469.60774644271737,448.6725861552103,-5.32031407332032,0,10,0,42.87189172900263,56.32219935444883,0.0,143,0.6712186170332843
2024-10-29,620,4437,481,17,77,20,3720,16.666666666666664,621.7478348763561,572.5001338093921,647.1716986302738,597.1239843428741,609.8359162198329,-0.2811163591271243,1,10,0,31.504223925524226,31.570776569666094,0.0,116,0.7360768827525044
2024-10-30,514,4699,433,12,68,9,3598,14.285714285714285,498.1488669165917,549.1767530968766,608.19462527538,523.6628100067342,578.6856891861282,3.1820072544824924,2,10,0,43.935124893844815,46.00849103398688,0.0,161,0.6548240727638401
2024-10-31,416,3702,374,5,60,11,2912,14.285714285714285,452.48567798496447,362.9488976339338,446.6392494486643,407.71728780944915,404.7940735412991,-8.063388469541094,3,10,1,29.453521582461697,42.288656680850835,0.0,264,1.1483025584343816
2024-11-01,718,5087,525,9,101,25,4308,16.666666666666664,658.2807323004474,687.29944225106,545.7857888518153,672.7900872757536,616.5426155514376,9.07200602558362,4,11,0,25.331849612651958,56.468747305758264,0.0,165,0.7479735653200807
2024-11-02,442,2729,382,12,57,8,2652,16.666666666666664,479.69939973932674,427.7901212802441,322.8250796457585,453.7447605097854,375.3076004630013,-7.858963292389558,5,11,0,25.78783667385639,52.95799464276042,0.0,67,0.8578045689096269
2024-11-03,477,4431,403,13,84,13,2862,16.666666666666664,485.4288018817928,457.47818627382685,612.6016783028163,471.45349407780986,535.0399322883216,-1.7363621295477492,6,11,0,35.88397325007404,41.00956724148033,0.0,76,0.7238213071753432
2024-11-04,656,3712,526,9,71,12,4592,14.285714285714285,696.1011232636705,583.6611898431653,548.1847223497575,639.8811565534179,565.9229560964613,-5.760818640207957,0,11,0,41.34610624426473,67.21593680677302,0.0,257,0.6281094255991085
2024-11-05,541,3227,384,12,69,10,3246,16.666666666666664,558.6145568694919,621.2051719530273,625.0996183075603,589.9098644112596,623.1523951302938,-3.15325776116629,1,11,0,39.5505846045019,49.37564742403397,0.0,224,0.6572947475489167
2024-11-06,376,2955,323,9,43,5,3008,12.5,369.06022595402493,319.68506302704264,301.84414248456886,344.3726444905338,310.76460275580575,1.880390667413611,2,11,0,41.54713109652291,53.39354526755528,0.0,68,0.7036154330395122
2024-11-07,510,4327,376,11,64,17,4080,12.5,490.81501436474394,432.9107492485548,391.00796708359576,461.8628818066494,411.9593581660753,3.9088017020194368,3,11,0,37.96210069068247,65.00472178232188,0.0,128,0.7496032153398805
2024-11-08,551,5026,429,7,95,16,3306,16.666666666666664,499.7503049539399,658.9423135154174,395.6250524084831,579.3463092346786,527.2836829619503,10.255060284712297,4,11,0,33.890565061003194,50.18476098430782,0.0,117,0.7673061781521807
2024-11-09,597,5902,512,13,94,25,4179,14.285714285714285,654.9298418778266,660.9996979527945,573.4882886341842,657.9647699153105,617.2439932934893,-8.845198092016862,5,11,0,33.92883843593097,54.7508830816402,0.0,265,0.8408670631914361
2024-11-10,614,3688,544,14,111,23,4912,12.5,626.6719979374811,619.7962943806815,523.2203887014624,623.2341461590813,571.508341541072,-2.0221101276564997,6,11,0,34.41900117545029,49.68929260729633,0.0,273,0.8857193763061277
2024-11-11,520,3364,385,13,65,17,4160,12.5,474.3447428725611,475.868910161134,393.100691394789,475.10682651684755,434.4848007779615,9.624910534679373,0,11,0,44.27646321756947,35.40320584903043,0.0,244,0.7477487019231861
2024-11-12,590,4729,493,12,84,13,2950,20.0,533.1695647738885,581.5197386994631,746.843911682068,557.3446517366758,664.1818251907655,10.658979615652418,1,11,0,31.476391498048628,56.44562713714786,0.0,167,0.6612535774009229
2024-11-13,668,4070,475,8,107,28,4676,14.285714285714285,616.3556931650833,800.7741432070758,541.127722381012,708.5649181860795,670.9509327940439,8.378977821996761,2,11,0,36.88283725512915,46.45498285650358,0.0,122,0.6530162568677145
2024-11-14,468,2530,351,4,76,14,3744,12.5,488.9902237739189,466.6145337775236,505.46201665998933,477.80237877572125,486.03827521875644,-4.292565117543859,3,11,0,41.110518271521144,45.91536702228092,0.0,64,0.739238490060218
2024-11-15,497,4697,405,10,74,8,4473,11.11111111111111,507.0306533625132,465.38256400138897,621.4293374534644,486.2066086819511,543.4059507274267,-1.9783130065198538,4,11,0,33.13181074718945,35.73125834810564,0.0,85,0.6385741137379228
2024-11-16,340,3123,279,7,42,10,2380,14.285714285714285,368.85152081403703,316.3119906647859,264.06602916915807,342.5817557394115,290.189009916972,-7.821987760918852,5,11,0,33.84733066204838,31.698796370261327,0.0,189,0.7185429621620539
2024-11-17,587,3884,488,12,78,9,4696,12.5,636.8074518384059,577.7652760449033,586.6376273770284,607.2863639416546,582.2014517109658,-7.821430433110706,6,11,0,31.365240827714516,65.77060473025657,0.0,136,0.8064445749712388
2024-11-18,588,3287,411,14,79,11,5292,11.11111111111111,641.8174816016564,603.4632123842456,593.1019564266346,622.640346992951,598.28258440544,-8.385169171047629,0,11,0,26.70112770978482,51.95491206170399,0.0,71,0.764328313955791
2024-11-19,572,4765,513,8,79,15,4576,12.5,525.8561690425189,498.07402234852754,739.2537696245003,511.96509569552325,618.6638959865139,8.774990895609342,1,11,0,33.882071138132375,51.27487066020066,0.0,267,0.6202759684939727
2024-11-20,303,2236,231,5,56,12,2121,14.285714285714285,294.7990429798008,331.9069124754749,333.2909860310699,313.35297772763784,332.5989492532724,2.781880476037071,2,11,0,27.39123995504113,52.90571412462339,0.0,69,0.7583782647591459
2024-11-21,460,4032,402,9,79,17,4140,11.11111111111111,475.9805594858784,509.2197848286898,406.87822355536593,492.6001721572841,458.04900419202784,-3.357397517062361,3,11,0,34.841089787648016,61.860340788948335,0.0,92,0.7623144008703097
2024-11-22,470,4614,339,9,74,15,3760,12.5,484.27868136287134,532.4944304811276,604.0833939845542,508.38655592199945,568.2889122328409,-2.9484430994748423,4,11,0,34.48328592543973,32.66775525621795,0.0,60,0.6964548000163087
2024-11-23,475,3889,410,5,71,16,3800,12.5,456.7382360028492,496.59120156798286,588.411558631465,476.664718785416,542.501380099724,3.9982998044939,5,11,0,41.19848840605799,53.32520876398334,0.0,167,0.7114620620020973
2024-11-24,601,4018,533,12,104,29,5409,11.11111111111111,633.0365834098396,649.5866319689557,540.1856100763159,641.3116076893976,594.8861210226357,-5.06077914759289,6,11,0,38.51325804414146,45.83748904783799,0.0,98,0.7349179702494373
2024-11-25,574,4810,437,9,88,22,3444,16.666666666666664,583.7055494021859,681.7562881004475,531.9278252076431,632.7309187513167,606.8420566540453,-1.6627474952270012,0,11,0,26.24073527257563,43.5722106923827,0.0,213,0.7414852550323865
2024-11-26,402,2239,357,11,58,17,2412,16.666666666666664,411.1639482843809,420.7216509213967,391.73526507581704,415.94279960288884,406.22845799860687,-2.2287820521761046,1,11,0,32.93895945868586,48.2153254192243,0.0,266,0.7423555889981899
2024-11-27,499,4841,414,14,57,11,4491,11.11111111111111,460.1986329843543,572.4865913471702,438.33004247375663,516.3426121657623,505.40831691046344,8.431438999290744,2,11,0,28.250759749374158,57.02485238392973,0.0,53,0.7796710550335331
2024-11-28,415,2196,336,9,77,16,3735,11.11111111111111,394.60368220992376,381.04767548804205,422.46261491433376,387.8256788489829,401.75514520118793,5.168810811863047,3,11,0,38.56783771006026,53.71083763480739,0.0,170,0.7165372293109166
2024-11-29,567,3958,430,7,65,12,4536,12.5,579.9729608427122,572.3668627611856,505.46581123692135,576.169911801949,538.9163369990536,-2.2368216655932005,4,11,0,34.39830744067191,50.09963507307728,0.0,79,0.6248214735427554
2024-11-30,495,4034,428,12,63,18,2475,20.0,477.4868704649674,591.5744087416392,443.22838621299405,534.5306396033034,517.4013974773167,3.667771957368932,5,11,0,32.882720935652564,54.13336784848139,0.0,201,0.7242829811009944
2024-12-01,416,2923,334,8,80,18,2080,20.0,386.8085167181862,463.57796596116316,445.43571733763605,425.19324133967467,454.5068416493996,7.546752985038747,6,12,0,21.836945709961842,64.95499822084074,0.0,125,0.8442264714713648
2024-12-02,441,2496,347,10,60,6,3087,14.285714285714285,413.59481756979204,433.8260661572158,507.71325389922896,423.7104418635039,470.76966002822235,6.626094251189081,0,12,0,33.11077675857803,63.414901211369845,0.0,144,0.6367569330215802
2024-12-03,584,5315,505,12,79,20,3504,16.666666666666664,622.068893638642,614.7087739473936,683.6556778137642,618.3888337930177,649.1822258805789,-6.119723076967752,1,12,0,26.971259864355197,46.56564272862665,0.0,193,0.665677099923321
2024-12-04,488,3452,342,9,49,12,4392,11.11111111111111,498.1854696041617,539.4727309771827,494.851921405964,518.8291002906722,517.1623261915734,-2.0445135849214306,2,12,0,19.535452506392915,56.660879067721396,0.0,64,0.6974424013843827
2024-12-05,512,4160,359,6,89,13,3584,14.285714285714285,466.03778105552874,491.0680967022793,515.5965277536361,478.552938878904,503.3323122279577,9.862337521299551,3,12,0,24.665885699326502,45.31136401612162,0.0,296,0.6049529755152302
2024-12-06,488,2457,344,10,74,22,2440,20.0,493.6484707444232,577.7512071830267,355.8578516114994,535.6998389637249,466.8045293972631,-1.1442293614128487,4,12,0,16.96015369561482,31.762634462815257,0.0,218,0.6497638054039864
2024-12-07,360,3424,289,6,47,10,1800,20.0,329.5575021763057,312.46373854354425,279.4199933710741,321.010620359925,295.9418659573092,9.237385774154898,5,12,0,17.465675585978936,50.742467546629356,0.0,218,0.781577921701456
2024-12-08,610,3193,540,7,78,18,3050,20.0,555.7607383899539,568.7997433560525,707.3455963969956,562.2802408730032,638.0726698765241,9.759462636237668,6,12,0,23.273573579705207,56.11891687631757,0.0,269,0.7559272636986413
2024-12-09,592,3952,435,7,115,25,5328,11.11111111111111,560.851800877372,496.5614708846126,477.99203761925054,528.7066358809923,487.2767542519316,5.553730784834971,0,12,0,30.950280905929716,57.10183220735104,0.0,296,0.6272740654935132
2024-12-10,467,4160,367,10,76,20,4203,11.11111111111111,484.49340554520717,553.2298327562238,531.5141822870746,518.8616191507155,542.3720075216493,-3.610659163775737,1,12,0,24.79740953435489,55.22869777967717,0.0,220,0.7456024515592395
2024-12-11,424,4193,312,11,56,13,3392,12.5,443.6364677387842,402.3115885049921,429.56737308338074,422.9740281218881,415.9394807941864,-4.426251935254847,2,12,0,16.359465996388074,37.24902244198838,0.0,86,0.762629531033597
2024-12-12,420,2973,340,7,63,18,3360,12.5,434.7383078082598,402.52816235278334,327.51846932464684,418.63323508052156,365.0233158387151,-3.3901562258369164,3,12,0,18.17473526748619,67.97092424982468,0.0,134,0.651495795228745
2024-12-13,542,3886,393,9,73,11,3794,14.285714285714285,563.7586465072142,561.2995557246616,684.6537972830047,562.5291011159379,622.9766765038331,-3.8595676788321738,4,12,0,21.99708768361709,39.75207750840718,0.0,198,0.7548838989212607
2024-12-14,756,5935,560,18,77,13,4536,16.666666666666664,686.949269316052,816.2802545947993,679.1424706461335,751.6147619554256,747.7113626204664,10.051794763927338,5,12,0,29.894734556584197,46.49612241871465,0.0,70,0.7771107128802628
2024-12-15,364,3157,299,7,41,6,3276,11.11111111111111,332.03561094126843,392.24893549379607,294.71285465165596,362.14227321753225,343.480895072726,9.626795441644823,6,12,0,21.380901486644795,46.620562522482636,0.0,124,0.8013371581708005
2024-12-16,599,3066,489,17,70,13,4193,14.285714285714285,614.05669308891,611.1073906708557,565.707169402092,612.5820418798828,588.4072800364738,-2.4520037414086064,0,12,0,25.427540429474824,65.86298633876041,0.0,277,0.7712002149786306
2024-12-17,409,2608,326,5,64,10,3681,11.11111111111111,434.3711771587037,397.49456224490217,470.31562713814117,415.93286970180293,433.90509469152164,-5.840897944624436,1,12,0,33.26082933779712,52.88491854888825,0.0,196,0.7499907363604816
2024-12-18,461,4127,358,8,73,15,2305,20.0,422.4212081413679,384.98815091352475,370.22802873492833,403.70467952744633,377.60808982422657,9.132778164329586,2,12,0,25.361549960806897,38.55978714793254,0.0,237,0.7610233702632356
